filename,reference,prediction
val_350.jpg, plate of food is sitting on a wooden block. There is a glass next to the plate. There is a pile of carrots and a pickle on the,There is a plate of food on the table. There is tomatoe on the plate. There is cheese on top of the tomatoe. There are
val_256.jpg," people are on a boat in the middle of a lake. A man is driving, a woman is sitting, and a man is standing. One man has",The boat is in motion on the water. There are many green plush healthy trees on the shore. The boat is white. There is a reflection in
val_94.jpg, motorcycle parked near some bushes on a paved space. The motorcycle has a number on it's front fender. There is a red seat on the bike.,The motorcycle is parked outside on the dry grass. The motorcycle is black. There is a bike rack on the side of the motorcycle. The rack is
val_228.jpg," a tray, there's a blue bowl of salad. Beside the bowl is a white container that has rice, chicken, carrots and sauce in it.",The image is of ingredients in containers for cooking. There are three containers holding food. A large metal bowl holds potatoes that have been peeled and chopped up
val_732.jpg, bathroom is dimly lit. There are two sinks in the bathroom. The fixtures on the sink are made of stainless steel. The sent to the left has,A bathroom with white walls and a white bathtub. There is a white sink in front of the wall. There is a mirror hanging above the sink
val_782.jpg, picture is taken inside of a white kitchen. All of the cabinets are white with gray handles. The oven is built into a white cabinet. There is a,"The kitchen has gray slate floors, white counters, walls, and ceilings, and stainless steel appliances.  There is an oven which is placed at a"
val_618.jpg, image is of open land surrounding a beach. There is a road that runs through the middle where cars are traveling in the direction of the water. There are,The sky is partly cloudy and the water is calm. There is a boat sailing along carrying people. The light house is at a distance from the boat
val_558.jpg, man is surfing in the ocean. The man is wearing a wet suit. The wet suit is black. The man has his knees bent. The man is,The sky is clear and blue. There is a wave crashing into the beach. There is a person surfing on the wave. The person surfing is wearing
val_841.jpg, book is on a desk. The desk is brown. The book is black and with bold words on it. There is a keyboard in this image and the,Three women are standing in front of a wooden bar that has a coin slot in front for each woman. There is a shelf on the wall behind the
val_804.jpg, woman is holding frisbees. The frisbees are white. The dog is reaching out for the frisbees.  The dog's arms are, a young girl is playing tennis on a tennis court. the court is blue in color and has a white stripe down the side. the girl has long
val_585.jpg," street corner is visible.  There are street signs labeled, Brigantine rd and etch pl.  Behind the signs are a row of mailboxes","The street signs are attached to a black pole. The texts are white. The street signs show ""E 92 ST"" and ""BAYVIEW PL"
val_527.jpg," young girl with dark hair sits on a cement elephant statue. The girl is wearing a white short sleeve shirt, and blue denim jeans. Her socks are white",a woman is sitting on a bench. the bench is wooden and brown. the woman is wearing a very festive outfit. her hair is really short.
val_210.jpg, large white boat is in the water. There are some small waves in the water around them. There is a person standing on the deck of the boat.,The boat is in motion on the water. There are many green plush healthy trees in the background. The boat is white. There is a reflection in
val_440.jpg," airplane is on the runway, taking off. Its landing gear is just slightly off the ground. There is grass in front of the runway and it is green",The image is of a Southwest jet. It is a passenger jet and it has two large engines. The airplane is blue and red and is taking off
